X;Y;refX;refY;path;refPath;deltaX;deltaY;deltaX%;deltaY%
129;370;119;381;0;0;10;11;1;1
129;370;119;381;0;0;10;11;1;1
129;370;119;381;0;0;10;11;1;1
129;370;119;381;0;0;10;11;1;1
114;368;119;381;15;0;5;13;0;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;381;15;13;8;13;1;2
114;368;106;380;15;14;8;12;1;2
114;368;106;380;15;14;8;12;1;2
114;368;106;380;15;14;8;12;1;2
114;368;106;380;15;14;8;12;1;2
114;368;106;380;15;14;8;12;1;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
114;368;111;380;15;19;3;12;0;2
151;357;111;380;54;19;40;23;5;3
151;357;167;381;54;75;16;24;2;4
151;357;167;381;54;75;16;24;2;4
151;357;167;381;54;75;16;24;2;4
151;357;167;381;54;75;16;24;2;4
151;357;167;381;54;75;16;24;2;4
151;357;289;289;54;228;138;68;17;11
151;357;289;289;54;228;138;68;17;11
151;357;289;289;54;228;138;68;17;11
151;357;289;289;54;228;138;68;17;11
365;231;289;289;302;228;76;58;9;10
365;231;372;259;302;316;7;28;0;4
365;231;372;259;302;316;7;28;0;4
365;231;372;259;302;316;7;28;0;4
365;231;372;259;302;316;7;28;0;4
440;198;372;259;384;316;68;61;8;10
440;198;377;257;384;321;63;59;8;10
440;198;377;257;384;321;63;59;8;10
440;198;377;257;384;321;63;59;8;10
440;198;377;257;384;321;63;59;8;10
440;198;377;257;384;321;63;59;8;10
440;198;375;239;384;339;65;41;8;7
440;198;375;239;384;339;65;41;8;7
440;198;375;239;384;339;65;41;8;7
440;198;375;239;384;339;65;41;8;7
440;182;375;239;400;339;65;57;8;9
440;182;371;234;400;345;69;52;8;9
440;182;371;234;400;345;69;52;8;9
440;182;371;234;400;345;69;52;8;9
440;182;371;234;400;345;69;52;8;9
440;182;371;234;400;345;69;52;8;9
440;182;396;234;400;370;44;52;5;9
440;182;396;234;400;370;44;52;5;9
440;182;396;234;400;370;44;52;5;9
440;182;396;234;400;370;44;52;5;9
440;182;396;234;400;370;44;52;5;9
440;182;413;218;400;393;27;36;3;6
440;182;413;218;400;393;27;36;3;6
440;182;413;218;400;393;27;36;3;6
440;182;413;218;400;393;27;36;3;6
449;161;413;218;423;393;36;57;4;9
449;161;436;194;423;426;13;33;1;5
449;161;436;194;423;426;13;33;1;5
449;161;436;194;423;426;13;33;1;5
449;161;436;194;423;426;13;33;1;5
464;155;436;194;439;426;28;39;3;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;452;194;439;442;12;39;1;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;470;191;439;460;6;36;0;6
464;155;483;199;439;475;19;44;2;7
464;155;483;199;439;475;19;44;2;7
464;155;483;199;439;475;19;44;2;7
464;155;483;199;439;475;19;44;2;7
464;155;483;199;439;475;19;44;2;7
464;155;491;210;439;489;27;55;3;9
464;155;491;210;439;489;27;55;3;9
464;155;491;210;439;489;27;55;3;9
464;155;491;210;439;489;27;55;3;9
464;155;491;210;439;489;27;55;3;9
464;155;460;184;439;529;4;29;0;5
464;155;460;184;439;529;4;29;0;5
450;159;460;184;454;529;10;25;1;4
450;159;460;184;454;529;10;25;1;4
450;159;460;184;454;529;10;25;1;4
450;159;454;180;454;536;4;21;0;3
450;159;454;180;454;536;4;21;0;3
450;159;454;180;454;536;4;21;0;3
450;159;454;180;454;536;4;21;0;3
450;159;454;180;454;536;4;21;0;3
450;159;454;173;454;543;4;14;0;2
450;159;454;173;454;543;4;14;0;2
450;159;454;173;454;543;4;14;0;2
450;159;454;173;454;543;4;14;0;2
450;159;454;173;454;543;4;14;0;2
450;159;459;174;454;548;9;15;1;2
450;159;459;174;454;548;9;15;1;2
450;159;459;174;454;548;9;15;1;2
450;159;459;174;454;548;9;15;1;2
450;159;459;174;454;548;9;15;1;2
450;159;465;174;454;554;15;15;1;2
450;159;465;174;454;554;15;15;1;2
450;159;465;174;454;554;15;15;1;2
450;159;465;174;454;554;15;15;1;2
443;178;465;174;474;554;22;4;2;0
443;178;467;174;474;556;24;4;3;0
443;178;467;174;474;556;24;4;3;0
443;178;467;174;474;556;24;4;3;0
443;178;467;174;474;556;24;4;3;0
471;166;467;174;504;556;4;8;0;1
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
471;166;498;179;504;587;27;13;3;2
476;192;498;179;530;587;22;13;2;2
476;192;469;210;530;629;7;18;0;3
476;192;469;210;530;629;7;18;0;3
507;213;469;210;567;629;38;3;4;0
482;205;469;210;593;629;13;5;1;0
462;205;469;210;613;629;7;5;0;0
462;205;453;222;613;649;9;17;1;2
462;205;453;222;613;649;9;17;1;2
462;205;453;222;613;649;9;17;1;2
462;205;453;222;613;649;9;17;1;2
462;205;453;222;613;649;9;17;1;2
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;210;613;665;20;5;2;0
462;205;442;214;613;669;20;9;2;1
462;205;442;214;613;669;20;9;2;1
462;205;442;214;613;669;20;9;2;1
462;205;442;214;613;669;20;9;2;1
462;205;442;214;613;669;20;9;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;212;613;671;20;7;2;1
462;205;442;205;613;678;20;0;2;0
462;205;442;205;613;678;20;0;2;0
462;205;442;205;613;678;20;0;2;0
462;205;442;205;613;678;20;0;2;0
462;205;442;205;613;678;20;0;2;0
462;205;442;197;613;686;20;8;2;1
462;205;442;197;613;686;20;8;2;1
462;205;442;197;613;686;20;8;2;1
462;205;442;197;613;686;20;8;2;1
462;205;442;197;613;686;20;8;2;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;447;197;613;691;15;8;1;1
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;201;613;696;12;4;1;0
462;205;450;213;613;708;12;8;1;1
462;205;450;213;613;708;12;8;1;1
462;205;450;213;613;708;12;8;1;1
462;205;450;213;613;708;12;8;1;1
462;205;450;213;613;708;12;8;1;1
462;205;450;219;613;714;12;14;1;2
462;205;450;219;613;714;12;14;1;2
462;205;450;219;613;714;12;14;1;2
462;205;450;219;613;714;12;14;1;2
477;215;450;219;631;714;27;4;3;0
464;204;442;198;648;736;22;6;2;1
464;204;442;198;648;736;22;6;2;1
464;204;442;198;648;736;22;6;2;1
482;219;442;198;671;736;40;21;5;3
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
466;204;442;198;693;736;24;6;3;1
479;212;442;198;708;736;37;14;4;2
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
462;197;442;198;731;736;20;1;2;0
478;210;442;198;752;736;36;12;4;2
478;210;442;194;752;740;36;16;4;2
478;210;442;194;752;740;36;16;4;2
478;210;442;194;752;740;36;16;4;2
478;210;442;194;752;740;36;16;4;2
478;210;442;194;752;740;36;16;4;2
478;210;451;206;752;755;27;4;3;0
478;210;451;206;752;755;27;4;3;0
478;210;451;206;752;755;27;4;3;0
478;210;451;206;752;755;27;4;3;0
460;219;451;206;772;755;9;13;1;2
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;451;220;772;769;9;1;1;0
460;219;446;220;772;774;14;1;1;0
460;219;446;220;772;774;14;1;1;0
460;219;446;220;772;774;14;1;1;0
460;219;446;220;772;774;14;1;1;0
460;219;446;220;772;774;14;1;1;0
460;219;446;200;772;794;14;19;1;3
460;219;446;200;772;794;14;19;1;3
460;219;446;200;772;794;14;19;1;3
460;219;446;200;772;794;14;19;1;3
460;219;446;200;772;794;14;19;1;3
460;219;432;201;772;808;28;18;3;3
460;219;432;201;772;808;28;18;3;3
460;219;432;201;772;808;28;18;3;3
460;219;432;201;772;808;28;18;3;3
478;216;432;201;790;808;46;15;5;2
478;216;466;217;790;846;12;1;1;0
478;216;466;217;790;846;12;1;1;0
478;216;466;217;790;846;12;1;1;0
478;216;466;217;790;846;12;1;1;0
487;198;466;217;810;846;21;19;2;3
487;198;491;202;810;875;4;4;0;0
487;198;491;202;810;875;4;4;0;0
487;198;491;202;810;875;4;4;0;0
487;198;491;202;810;875;4;4;0;0
520;158;491;202;862;875;29;44;3;7
520;158;520;161;862;925;0;3;0;0
520;158;520;161;862;925;0;3;0;0
520;158;520;161;862;925;0;3;0;0
520;158;520;161;862;925;0;3;0;0
534;183;520;161;891;925;14;22;1;3
534;183;529;169;891;937;5;14;0;2
534;183;529;169;891;937;5;14;0;2
534;183;529;169;891;937;5;14;0;2
534;183;529;169;891;937;5;14;0;2
534;183;529;169;891;937;5;14;0;2
518;178;538;164;908;947;20;14;2;2
518;178;538;164;908;947;20;14;2;2
518;178;538;164;908;947;20;14;2;2
518;178;538;164;908;947;20;14;2;2
518;178;538;164;908;947;20;14;2;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;538;164;934;947;6;12;0;2
544;176;515;181;934;976;29;5;3;0
544;176;515;181;934;976;29;5;3;0
544;176;515;181;934;976;29;5;3;0
544;176;515;181;934;976;29;5;3;0
519;200;515;181;969;976;4;19;0;3
519;200;485;181;969;1006;34;19;4;3
519;200;485;181;969;1006;34;19;4;3
519;200;485;181;969;1006;34;19;4;3
519;200;485;181;969;1006;34;19;4;3
467;213;485;181;1023;1006;18;32;2;5
467;213;414;204;1023;1081;53;9;6;1
467;213;414;204;1023;1081;53;9;6;1
467;213;414;204;1023;1081;53;9;6;1
467;213;414;204;1023;1081;53;9;6;1
467;213;414;204;1023;1081;53;9;6;1
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;213;1023;1094;43;0;5;0
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;221;1023;1102;43;8;5;1
467;213;424;215;1023;1108;43;2;5;0
467;213;424;215;1023;1108;43;2;5;0
467;213;424;215;1023;1108;43;2;5;0
467;213;424;215;1023;1108;43;2;5;0
467;213;424;215;1023;1108;43;2;5;0
467;213;427;215;1023;1111;40;2;5;0
467;213;427;215;1023;1111;40;2;5;0
467;213;427;215;1023;1111;40;2;5;0
467;213;427;215;1023;1111;40;2;5;0
467;213;427;215;1023;1111;40;2;5;0
467;213;427;206;1023;1120;40;7;5;1
467;213;427;206;1023;1120;40;7;5;1
467;213;427;206;1023;1120;40;7;5;1
467;213;427;206;1023;1120;40;7;5;1
467;213;427;206;1023;1120;40;7;5;1
467;213;434;214;1023;1131;33;1;4;0
467;213;434;214;1023;1131;33;1;4;0
467;213;434;214;1023;1131;33;1;4;0
467;213;434;214;1023;1131;33;1;4;0
467;213;434;214;1023;1131;33;1;4;0
467;213;434;222;1023;1139;33;9;4;1
478;225;434;222;1039;1139;44;3;5;0
463;207;434;222;1062;1139;29;15;3;2
463;207;434;222;1062;1139;29;15;3;2
463;207;434;222;1062;1139;29;15;3;2
463;207;434;222;1062;1139;29;15;3;2
463;207;434;222;1062;1139;29;15;3;2
463;207;434;222;1062;1139;29;15;3;2
463;207;434;222;1062;1139;29;15;3;2
449;216;434;222;1079;1139;15;6;1;1
449;216;434;222;1079;1139;15;6;1;1
449;216;434;222;1079;1139;15;6;1;1
449;216;434;222;1079;1139;15;6;1;1
449;216;434;222;1079;1139;15;6;1;1
449;216;434;222;1079;1139;15;6;1;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
449;216;426;222;1079;1147;23;6;2;1
418;225;426;222;1111;1147;8;3;1;0
418;225;393;261;1111;1198;25;36;3;6
418;225;393;261;1111;1198;25;36;3;6
418;225;393;261;1111;1198;25;36;3;6
418;225;393;261;1111;1198;25;36;3;6
418;225;393;261;1111;1198;25;36;3;6
418;225;381;261;1111;1210;37;36;4;6
418;225;381;261;1111;1210;37;36;4;6
418;225;381;261;1111;1210;37;36;4;6
418;225;381;261;1111;1210;37;36;4;6
400;228;381;261;1129;1210;19;33;2;5
400;228;381;261;1129;1210;19;33;2;5
400;228;381;261;1129;1210;19;33;2;5
400;228;381;261;1129;1210;19;33;2;5
400;228;381;261;1129;1210;19;33;2;5
400;228;381;261;1129;1210;19;33;2;5
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
400;228;381;267;1129;1216;19;39;2;6
388;238;381;267;1145;1216;7;29;0;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;267;1145;1229;20;29;2;5
388;238;368;288;1145;1250;20;50;2;8
388;238;368;288;1145;1250;20;50;2;8
388;238;368;288;1145;1250;20;50;2;8
388;238;368;288;1145;1250;20;50;2;8
388;238;368;288;1145;1250;20;50;2;8
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
388;238;529;422;1145;1459;141;184;18;31
738;383;529;422;1524;1459;209;39;27;6
738;383;729;384;1524;1663;9;1;1;0
738;383;729;384;1524;1663;9;1;1;0
738;383;729;384;1524;1663;9;1;1;0
738;383;729;384;1524;1663;9;1;1;0
672;234;729;384;1687;1663;57;150;7;26
672;234;683;270;1687;1786;11;36;1;6
672;234;683;270;1687;1786;11;36;1;6
672;234;683;270;1687;1786;11;36;1;6
